wavelength,bc01,bc02,bc03,bc04,bc05,bc06,bc07,bc08,bc09,bc10,bc11,bc12,ec01,ec02,ec03,ec04,ec05,ec06,ec07,ec08,lm01,lm02,lm03,lm04,lm05,pa01,pa02,pa03,pa04,pa05,pa06,se01,se02,se03,se04,se05,sa01,sa02,sa03,sa04,sa05,sa06,sa07,sa08,sa09,sa10,sa11
715.4116,14.56636,10.08598,23.68984993,22.26772,11.9471,13.29309,28.82141,12.92605,15.96541,2.638498,7.719185,15.22368,10.00419,1.37677,14.60194,14.31743,6.577103,20.26364,23.16096,16.83378,27.37215,24.84555,21.69201,19.86603,45.98232,12.26733,37.90608,17.49542,9.079403,13.8715,9.619635,14.92181,14.60346,15.43594,17.46938,13.75419,40.62018,63.67004,54.27823,45.69558,30.22455,57.89674,56.96315,53.95319,74.6393,48.00994,55.87345
715.7705,16.64663,13.50991,16.4603545,21.96353,9.458395,16.66238,24.61846,19.38801,15.34594,7.445919,8.293413,13.93813,11.31077,2.16369,12.33029,14.95949,8.370317,20.6998,11.6101,13.3793,16.62779,21.64364,25.32856,15.85298,43.51935,6.259005,36.47796,17.37205,6.759112,12.32325,8.153014,11.31981,11.38003,12.04153,19.08717,16.61155,39.49027,58.8701,49.32627,42.59505,31.28713,57.77968,59.06244,53.45573,49.47145,42.23605,53.31567
716.1292,21.84881,8.653225,19.75370038,23.42389,13.37794,17.64206,27.92143,14.69349,16.70796,9.613025,6.762246,12.52545,17.58741,3.802988,13.88847,12.73907,6.875185,19.39383,17.20623,12.68901,24.88324,26.26766,22.21183,18.44151,47.45956,7.197597,33.05363,15.75253,10.20523,10.71075,9.091669,9.712274,9.537704,14.41112,17.73952,17.38643,37.15855,54.6867,45.6906,45.26857,31.93523,56.67106,52.23802,51.09655,55.55655,41.20371,50.69865
716.488,14.56658,9.151589,19.17213458,21.47669,9.022824,11.33367,31.04327,19.9985,13.98538,2.168796,6.762582,13.68192,10.26481,2.754262,14.60189,13.09,7.413894,20.63646,8.607693,12.18579,27.44432,29.23308,26.8869,14.23671,41.24194,7.949117,33.0529,13.3867,7.289722,11.74321,8.095897,9.776695,11.1162,13.00193,22.46063,13.45793,35.53369,58.62401,48.38729,45.99836,30.69532,54.04521,52.23865,52.95855,42.95756,44.6066,52.16029
716.8467,16.64665,6.10174,20.20461956,23.24112,10.95085,15.19273,27.4407,15.18155,12.37625,9.733663,9.568445,13.93835,12.35731,-0.39311,12.32997,16.30377,8.967778,20.07725,21.82895,12.81404,37.22742,26.26782,27.40608,13.20138,45.48925,8.323715,33.05342,15.00531,2.783618,14.90462,6.745601,8.811156,10.06411,12.1061,19.22299,12.14712,37.86401,54.68755,44.75196,39.92277,30.993,56.84638,55.38736,50.97151,62.86408,46.06493,51.97714
717.2053,18.20829,13.50916,18.1390008,20.32179,9.955805,10.84311,28.88118,16.64476,12.00534,-0.23509,7.527375,12.39744,14.18844,3.737034,14.08275,14.90219,6.935138,20.13927,5.808335,14.13315,29.04325,25.79383,24.80766,15.85379,41.11877,5.382446,34.42368,15.81528,6.295837,10.71075,9.502541,11.25587,13.74746,9.608259,15.4458,14.05229,39.98354,58.13307,45.31668,39.43658,27.39113,54.33622,59.06258,49.97887,62.29322,44.607,50.82017
717.5639,12.68096,10.58369,19.75294096,22.26804,10.45352,16.72409,27.98091,12.25514,12.37686,10.55366,9.249806,14.19554,12.55326,0.65601,13.95285,17.18063,7.054404,21.13358,14.41203,13.00205,31.98423,29.5877,24.28939,14.30054,44.50491,6.320808,37.44922,15.81456,5.235336,11.80774,11.78981,12.41269,15.65571,12.61782,20.30176,13.93325,40.68958,55.79384,50.768,43.81157,30.81471,53.69317,50.66275,49.10895,55.63482,43.93796,53.3166
717.9225,14.76165,9.525694,21.10784157,23.24145,8.960573,13.23231,26.41963,14.6935,12.49973,22.33802,8.803822,9.699745,12.55346,1.115085,15.12059,17.23933,4.185564,17.09342,3.708737,12.43718,35.17792,22.94729,22.73036,16.30631,41.55009,9.826293,35.05091,13.8225,3.578583,13.22667,8.094783,15.49973,14.47118,11.33733,20.16655,13.27796,40.1245,59.11618,44.75194,41.13754,31.28654,54.21978,53.81306,47.12304,48.52702,42.23623,49.78562
718.281,15.08663,6.661559,19.17160793,22.75392,10.45384,15.19214,20.29637,11.27943,16.70772,-1.93303,12.94955,11.62614,12.87974,0.655617,12.78419,14.3759,8.369717,17.09337,26.51558,12.18635,40.80445,25.31815,17.01664,16.75964,40.0722,8.699662,34.19454,13.82291,10.20469,14.32313,5.748281,13.82825,9.472473,10.31257,19.76209,13.57542,39.98382,59.36171,41.74207,45.75421,28.92559,54.04392,53.87653,51.59255,44.87382,38.77253,48.44628
718.6395,16.84217,6.101168,18.65606356,23.24096,8.462811,14.27361,26.77977,13.719,17.82171,2.112415,8.037198,12.91045,9.937453,0.852334,13.82278,15.36871,4.543998,17.77763,14.62523,14.32137,33.13352,24.84399,23.2502,13.7192,36.62536,5.320179,34.99373,16.25057,8.614787,10.25936,6.686942,10.86974,12.82695,13.00178,13.82739,14.40946,36.16941,53.82464,42.24388,42.83817,28.62973,55.44584,50.13634,47.9287,42.7631,43.14748,47.59489
718.9979,17.88223,11.6413,19.75320979,17.88759,8.462837,13.72183,26.2989,13.71847,14.85119,-1.52143,11.09872,15.22326,12.29229,1.900959,12.07062,13.49867,5.022512,19.57996,19.24255,14.19508,38.24647,23.89531,20.13303,12.16576,42.04144,9.951458,30.54064,14.0086,10.20523,11.22668,6.687125,11.32023,9.800954,15.43523,18.14365,11.31396,34.40296,55.42519,42.7445,40.89399,29.86978,51.53344,59.06117,49.1082,45.96103,42.66084,48.26275
719.3563,17.36244,12.07714,16.1385176,20.80752,10.45344,11.33358,27.92056,14.99834,11.88145,5.451894,5.996693,13.68165,10.98431,7.933581,11.03303,12.9152,7.413173,18.64753,14.90213,13.12757,34.15446,25.318,23.76886,14.17194,41.11879,11.45284,29.39813,11.33205,8.879924,9.162435,9.091651,14.40612,9.273964,11.0806,13.42219,15.48075,36.66167,56.16159,42.24366,40.65061,25.97357,48.55746,52.76195,46.50199,31.11193,42.6611,50.33207
719.7146,15.80076,8.591366,14.91197894,20.50312,12.38185,14.70165,23.35766,13.23135,14.85154,6.800629,5.996759,11.24041,16.21389,2.229403,9.669622,16.47907,6.397117,21.87921,8.04943,15.13772,30.06722,26.86023,26.628,12.16604,34.71674,10.32653,32.08336,14.25851,9.409935,11.16214,8.036387,10.3548,10.32751,8.518623,18.1435,13.45709,33.90807,49.02741,41.24167,40.65052,27.50816,51.35959,48.56276,44.63901,47.57207,42.17551,50.02848
720.0729,17.16676,8.093199,13.42696146,20.80746,13.93734,15.31434,25.51811,12.74265,12.87128,10.55119,10.07887,10.59807,13.40309,0.131447,10.12352,14.43378,10.76097,17.21824,7.834636,13.69371,17.72008,23.53982,18.05508,15.27045,37.67084,8.761828,33.28045,12.32858,7.554912,8.581586,8.505302,12.86366,11.37991,9.095717,14.36676,12.68192,34.96667,51.48752,41.80507,37.49058,26.09166,52.64233,48.03602,47.49369,39.81398,40.22908,47.47193
720.4311,11.9649,4.669256,12.4579136,18.37367,13.93748,12.3125,23.59668,11.27963,13.86085,12.8963,5.741114,10.98338,9.741321,0.655612,12.00505,13.90752,8.489746,16.47118,7.626201,10.67902,30.06022,21.16862,20.65259,16.82374,38.28587,10.26391,35.27921,13.82213,8.349363,12.25888,8.681207,12.34837,13.15575,9.47937,17.60413,14.17205,37.93449,53.4557,42.30542,39.19199,25.32412,52.75851,45.93599,48.98323,43.46273,35.85448,45.03785
720.7893,17.68683,8.591562,16.00817542,20.32096,11.94689,13.72193,26.47914,14.20581,12.87061,1.230709,11.60972,13.0388,11.31034,0.656088,15.18581,16.71296,8.489031,19.39283,14.19965,11.68272,29.03505,22.47128,18.05428,12.68319,38.59425,7.948593,34.65064,11.26953,7.620075,10.19435,9.913094,11.31992,10.8536,10.82435,16.52492,14.40881,35.67397,50.99423,42.24241,38.70593,25.79612,51.24078,52.23436,46.49998,48.96457,36.34093,44.55004
721.1475,16.12607,10.08477,18.65510198,20.01586,10.45321,9.801381,22.21622,12.25481,14.97436,4.750644,4.975852,6.873257,13.66391,1.703871,13.04371,13.206,5.620284,15.41525,5.035757,11.87149,21.2993,21.04886,17.1449,11.13,39.08649,4.818908,31.45371,12.45171,4.108642,9.161934,7.038674,6.753327,13.1556,9.54299,14.36654,15.36207,30.51673,49.51795,44.37379,37.24722,28.62989,48.43946,45.41166,43.02452,42.94813,41.20151,46.01096
721.5056,15.08542,8.0933,19.23632494,19.83343,8.897653,10.78209,27.49918,13.90066,13.36622,0.292684,4.975677,8.286273,14.97156,0.130828,14.4066,13.43991,6.516566,17.7154,3.567507,11.18029,21.74352,22.58994,21.17072,12.10039,38.10139,7.51002,31.45371,12.82596,7.819182,5.999984,7.625552,9.840256,8.420072,14.15463,10.99424,11.55149,33.34201,48.04172,39.73532,40.16357,27.68472,47.5064,47.51144,44.01662,44.86733,37.31191,46.98403
721.8636,14.24091,6.660869,14.91184252,22.26841,10.45343,11.27203,22.39665,13.23145,8.910641,3.637312,6.697924,9.957023,10.46113,-1.24557,9.410681,11.62962,6.456398,20.07702,4.827657,10.8045,17.66004,23.5395,19.6129,13.20138,33.17676,6.259195,31.34019,14.81857,5.964272,6.581126,7.684236,10.80578,8.617761,15.56374,15.44574,14.64785,33.83775,49.88799,40.73946,37.97663,24.02549,49.02458,43.31309,40.66593,38.86617,39.98722,43.69935
722.2216,15.08599,10.08513,14.39436888,17.40046,7.467024,13.23215,22.69684,11.27994,11.38597,10.84927,9.248875,12.14016,12.61876,2.229394,13.30365,13.03108,5.500224,20.07671,-1.46928,9.170614,18.74328,23.5402,20.13264,11.64753,36.13089,6.258965,28.94227,14.7561,7.819434,10.25929,7.214801,7.718006,6.906701,13.38583,15.9855,14.52774,33.83699,50.25594,42.24291,37.73269,27.03582,45.93147,49.60979,46.99638,42.8287,36.64318,42.60351
722.5796,10.92457,4.606973,11.42576975,20.32035,9.456927,11.76121,25.75818,12.43733,13.24176,15.06448,8.037097,11.49699,9.480292,-0.39324,10.18856,13.38112,6.575818,16.2226,5.385272,10.99209,20.65916,21.524,17.53432,15.20612,38.16211,7.886308,28.71384,16.74785,8.879145,6.065534,9.912818,11.76998,6.644245,12.10495,12.74783,13.63478,29.24481,49.02666,42.74318,38.70418,24.02549,48.55565,49.60988,42.64953,41.85507,35.55022,41.08012
722.9375,14.04499,4.109665,16.07294289,18.86034,11.88405,13.29265,21.97637,10.7909,11.38621,-2.63906,10.58923,8.92835,10.26455,-2.49099,10.70808,14.37512,9.266795,16.783,5.037935,11.55704,20.85343,22.47245,19.09348,13.26441,32.68608,10.26367,29.62747,15.25408,8.945486,7.097355,8.035791,12.86353,11.90598,11.59315,12.88267,12.02763,34.40172,49.51974,41.24044,40.40667,24.6748,49.02212,46.98539,42.52663,33.74011,36.34019,41.68955
723.2954,11.63914,7.097652,18.13831302,21.29364,11.44852,10.29105,23.59699,13.04723,11.38652,5.920372,11.67343,12.39634,10.19921,-0.91816,14.08204,13.90805,5.978263,15.91211,8.746042,12.12228,28.91061,26.38513,22.20995,15.85292,31.33015,8.510861,28.42848,9.52638,4.373916,9.162407,7.742817,13.95624,11.90568,7.494454,14.36619,15.48049,34.04872,48.04191,40.7391,32.14398,26.2683,45.9297,49.14953,43.0228,51.66516,32.93763,44.00175
723.6532,10.92393,9.587321,18.52497419,20.32,9.955272,13.2923,21.67444,12.25511,13.36587,13.89368,4.975944,10.59894,7.911208,1.900695,14.08212,12.44698,7.533196,18.64655,11.05123,13.69232,18.6743,18.2034,19.61161,7.571599,35.14677,6.884767,30.53998,11.51846,5.433899,10.19361,8.504799,12.28503,10.85299,8.390418,15.31036,15.95689,31.08203,50.50164,36.72639,34.57333,21.5454,47.15438,41.7351,39.67023,41.2836,32.26841,41.62737
724.011,12.48452,8.528818,15.94354532,17.39911,12.4435,14.27273,21.67571,12.74282,11.26188,3.107244,8.228456,11.62591,8.957643,0.065583,11.48659,13.38152,7.891169,19.95294,7.490334,9.672882,2.753203,22.11601,16.49599,8.995161,33.66921,4.819283,31.79578,8.841452,6.228828,6.12941,8.681063,11.38378,12.30033,7.814315,14.23051,12.32486,29.3864,45.94981,33.21729,34.33064,22.48962,45.92978,45.93485,42.52708,51.091,34.6987,42.60305
724.3687,10.07948,4.607449,14.52408874,20.50288,9.395781,11.27175,20.77494,12.25471,13.24178,0.292547,9.822996,8.02898,7.845959,-0.72076,10.44838,13.67445,5.918913,16.2232,2.029406,9.673785,31.08927,18.67772,19.61403,11.06513,32.6845,4.256251,29.62747,10.39783,2.053758,11.80662,8.094721,8.875605,9.998724,8.518372,17.13153,11.2532,31.01191,48.53384,35.85044,31.23184,24.49713,43.77236,44.88494,41.03671,32.14249,34.69919,37.73407
724.7264,14.7606,6.163046,9.811889355,18.06884,9.457704,13.23117,24.79711,10.79109,14.35536,-9.55425,8.547429,11.11175,11.50646,-0.26187,6.749414,9.466728,4.543925,19.57929,14.33882,11.36903,13.49377,23.06388,19.61219,12.74712,32.68258,7.88655,29.79811,12.32796,3.909307,8.129919,9.150177,9.840313,7.894047,13.06511,13.826,12.80096,31.50508,45.57959,36.2875,32.38512,24.02445,45.46156,44.88393,39.54504,43.4568,35.79266,41.141
725.0841,11.1195,4.669149,11.94247217,19.34713,9.95551,7.841445,20.29525,11.767,10.02475,4.283498,8.038002,14.19484,10.46071,1.376681,9.409672,12.5054,5.021789,13.11532,14.3468,9.4846,36.72466,22.94625,16.49606,11.64739,30.22273,6.258911,28.48566,9.837342,7.819084,5.614342,4.927592,7.846991,11.83997,7.237763,12.74772,11.84854,27.05619,48.28821,31.71435,34.3298,27.68562,43.12837,43.31113,42.52656,38.86846,32.93772,37.36907
725.4417,13.52528,8.093332,11.2963608,20.32002,9.457219,10.78106,21.25496,11.27899,13.36573,4.981611,6.697525,8.543038,9.217879,-0.91769,7.333582,15.36838,4.185037,15.91121,4.897162,11.4943,16.11822,21.52206,19.09153,11.64697,32.68398,7.385137,25.74504,8.841298,10.46917,4.968102,8.09431,6.752977,6.380251,5.316554,12.74753,15.47988,28.67962,45.33483,30.7105,38.70342,23.90624,45.28604,41.73444,37.18692,32.06882,32.63287,42.90535
725.7992,11.44459,7.595191,13.42658489,17.88667,10.45327,11.76109,22.63557,8.353026,11.88077,0.761785,5.167346,10.7266,7.911781,1.704367,8.955772,11.10305,2.631045,16.90632,9.512741,12.18527,11.0006,22.47077,17.53355,10.09429,30.40662,8.010548,28.42924,9.775328,6.228489,9.161727,7.038966,9.325331,5.065773,6.341653,15.04089,11.07467,28.25569,41.6443,35.72373,34.81549,23.43462,44.06046,42.78463,39.66988,42.37294,30.99199,40.65377
726.1567,10.92384,8.591361,13.5553208,16.60905,12.38168,14.27221,20.05371,10.79121,13.86021,-0.17488,2.679538,8.02892,8.956838,2.753753,8.176918,12.2713,5.918445,15.66243,9.862844,10.67741,19.82396,20.5734,14.41752,9.576528,35.14519,5.883128,26.60109,10.77114,7.288998,8.258577,8.563672,11.25476,9.472108,6.46892,18.74981,13.09927,30.51621,43.61197,35.22185,35.78733,20.30599,41.72685,39.10932,38.55236,41.85707,33.66525,39.67994
726.5142,10.92354,4.108693,12.00643561,15.93968,10.95121,16.17134,21.01393,12.25472,5.940786,5.86226,9.56798,10.08422,11.0489,-1.96701,9.214995,11.16111,6.457078,19.08111,-0.3503,7.349452,27.43875,19.62575,19.0933,12.16505,29.29835,8.323809,29.34156,12.76401,6.825484,11.80623,4.810043,10.86931,13.68187,8.262466,15.64712,10.24115,31.08135,46.56397,33.21654,30.68442,19.9519,44.70166,41.20903,40.66307,36.61506,31.78144,37.73333
726.8716,12.6797,8.093495,14.39409906,17.88558,9.458089,15.25251,23.17575,5.243563,9.900521,-8.61768,3.444927,9.056606,8.891447,-0.39348,10.44742,12.97263,6.576505,15.78741,6.157008,6.720471,22.38874,22.41214,15.45614,13.1355,27.94394,3.692746,28.42777,9.837997,3.909508,2.904341,10.02998,8.682075,9.998739,9.863872,8.970921,12.74207,30.94036,45.58036,36.28785,31.89886,22.96128,40.79271,40.68439,38.67612,38.85818,31.96409,34.87284
727.229,9.038507,5.664929,15.5560359,17.09526,10.95111,10.3522,21.67489,9.816169,6.930287,4.632801,9.058307,9.442226,10.98338,1.179823,12.00589,10.40148,4.18512,14.17126,14.62474,11.3055,9.978485,20.2188,12.85908,14.81752,32.19023,5.820184,26.88721,10.83347,1.259288,6.64591,6.569571,9.325868,9.274809,6.853514,13.96107,11.55087,30.51661,41.15107,33.7187,29.46894,19.95173,43.12603,42.78421,35.2002,36.61863,30.99157,38.82766
727.5863,11.96449,6.660745,13.49112745,13.50598,7.964039,10.78126,20.23305,13.71719,9.900018,-0.11474,7.718255,8.414456,6.603368,3.277821,7.657713,11.04434,4.543148,16.22277,14.33908,11.55627,14.70933,18.32033,19.61124,10.02929,31.20572,5.194568,25.74404,11.89172,7.55461,8.193987,4.340343,9.711688,6.906701,10.0551,14.36565,11.19352,28.11422,43.85674,35.84811,33.59955,21.36699,41.54968,41.20888,35.69635,39.86949,28.56041,38.27925
727.9436,11.44455,5.042898,15.03976133,16.91249,7.901823,9.311481,20.53403,10.79118,12.25187,6.508228,4.975733,9.826975,9.74163,0.590573,8.890309,13.96641,4.125048,16.72001,18.33085,8.102444,21.3633,20.09866,16.4944,11.12967,28.80675,5.320151,28.14201,12.82566,7.819395,10.25797,5.279177,7.782445,8.288235,10.43954,16.11913,12.32427,23.16943,42.50385,35.22248,31.8986,19.47968,42.19338,38.05981,36.5655,53.51304,32.44964,36.69804
728.3008,14.7596,9.524791,15.10424695,16.9129,10.45251,11.27124,15.91137,12.19333,11.26172,13.54125,6.506546,8.157081,11.50583,4.392812,9.474328,13.49835,4.54351,15.41475,5.455921,11.18009,41.24944,18.67598,12.33923,13.19986,26.28219,6.946577,23.23258,13.82132,3.843066,6.00046,5.220371,10.29085,7.169916,10.82367,14.366,12.02695,28.89179,42.62768,37.72904,31.65477,19.47964,42.4847,40.68363,37.18555,40.19376,35.06177,38.70558
728.658,13.00465,4.108847,12.52298263,14.96602,8.46207,10.90385,18.79256,9.023379,10.51911,7.916793,8.037266,10.21305,7.388427,0.655382,9.474517,10.69401,2.630449,15.53888,11.75455,9.359349,27.44248,21.64061,16.49579,11.06462,28.25239,6.383377,25.4598,10.27274,7.288659,4.000271,8.211948,8.68254,6.380363,6.981085,10.99375,12.26541,25.85326,40.90544,31.21151,34.32853,18.82956,40.61761,38.05894,37.186,33.73901,27.83174,33.83783
729.0152,10.07884,7.59519,15.55568218,15.93936,9.954884,11.884,17.65198,6.402121,7.920826,0.234438,3.125685,9.69909,7.191537,0.85232,13.3026,10.22613,6.934915,14.73083,14.55251,7.160524,33.64591,19.1503,18.57301,9.5113,26.77509,6.446245,25.68877,11.33128,9.210284,2.968376,4.34066,9.775807,6.117772,9.287455,10.04972,8.037572,27.05449,44.10433,31.71244,32.38484,20.89552,35.65687,38.58468,34.20657,39.81785,33.66545,33.16861
729.3723,9.884171,6.162919,16.07217102,15.45223,11.44801,12.25094,19.81332,9.327867,9.776253,3.164976,2.10521,7.1299,6.603108,1.704121,12.00483,12.97215,7.412809,12.61713,9.932376,8.47914,18.67518,16.89786,14.41657,9.511172,27.75876,4.506251,23.86159,9.339515,6.22872,6.645722,7.214297,11.89809,6.643789,9.351491,12.74706,9.466201,26.13675,39.1827,35.28422,33.84211,22.66612,40.03352,38.0593,34.70329,29.95572,29.53254,35.23685
729.7293,9.884447,3.17523,15.04005526,17.88584,7.96442,11.63899,19.27256,7.377204,8.786455,-1.17267,3.4451,8.928392,7.126443,-1.96714,11.22621,12.91389,3.587368,15.72564,12.52862,10.36376,15.16552,17.37222,15.97492,12.16473,30.22065,3.817982,26.42962,9.961763,5.168946,10.77419,3.988518,8.296704,11.90554,8.646335,14.90548,10.41922,25.42997,40.16643,30.83474,30.13774,20.89575,39.85801,38.06076,34.57937,30.16023,27.58883,35.29745
730.0863,11.1196,7.595647,12.32847347,19.34627,10.95087,9.310584,20.29367,8.656612,10.39538,-1.05478,8.292129,5.973738,9.676556,0.327875,8.890722,12.97285,5.141627,13.92248,1.53935,9.484048,18.74234,19.15052,18.57223,10.6117,28.25145,7.197183,26.77188,8.281193,5.499731,7.612989,6.217235,8.682404,10.19517,7.365248,13.69104,12.20527,28.11461,40.04289,29.64389,28.4965,21.19144,39.39137,38.05823,32.71556,34.63127,29.53371,39.00913
730.4433,11.44402,8.590789,9.940686897,17.88633,5.475461,13.23113,16.4511,6.70627,15.22191,1.640885,4.975413,8.285906,7.388047,2.228915,8.436331,12.0377,4.184751,17.58936,11.96283,6.657631,24.43196,19.62455,13.89727,11.19395,25.78983,2.503548,26.02966,9.08979,4.90383,9.226117,5.337738,8.811322,5.13103,9.094694,13.28664,11.19342,23.1694,40.53462,34.21851,31.16886,21.3677,38.1651,39.10835,31.59849,41.22238,23.69991,32.86336
730.8002,9.363381,6.661056,10.39252258,15.63517,8.461726,10.78074,17.65187,10.12003,10.272,4.044335,4.465167,6.872575,5.295628,2.753888,6.81392,12.21281,6.45607,15.91127,-0.35081,8.668109,16.11824,20.09876,13.37805,5.500208,27.26715,5.695109,27.28558,12.32761,5.16849,6.000136,3.871336,6.110203,9.011157,9.414583,10.45388,9.288147,26.41822,43.85592,33.71813,31.41238,20.42353,40.79116,39.10945,33.08896,38.72906,29.04606,35.78484
731.1571,10.59896,3.61095,12.84531241,12.53317,9.02164,9.31053,17.65165,8.352485,5.445806,-1.52361,4.656644,10.34111,9.93713,4.982815,9.734015,9.758996,6.456628,17.2174,1.118665,7.977353,7.869375,20.39614,17.01412,8.606602,27.26692,6.946873,21.17768,10.02409,9.40906,4.51713,6.100352,5.7881,5.85396,9.286785,8.431582,10.30026,28.74891,39.42838,32.7146,30.92581,17.76706,40.03278,33.33429,33.5849,24.96923,29.77514,32.86402
731.5139,10.59865,5.540927,14.52299581,14.4793,7.466723,8.331233,12.84861,6.401426,8.415383,0.232952,2.424303,7.900609,9.152926,3.737162,10.77199,11.51145,1.793825,13.42575,8.956626,9.672384,21.74975,17.37203,18.05216,8.994258,25.35901,7.00928,25.97308,12.26549,3.6447,7.161977,5.748416,6.367459,8.22171,6.469045,11.803,9.28815,26.13586,39.67396,32.7146,27.76709,18.71182,36.41459,32.80924,34.57922,30.66555,26.6154,34.62753
731.8707,12.15878,8.03072,12.97355251,13.99253,10.45258,10.35214,17.35041,10.30305,8.044279,-6.80095,7.016619,8.029071,10.1983,3.212235,11.48577,10.1095,0.71765,14.29528,5.808288,5.464835,12.66197,16.42366,12.33811,9.511181,26.28132,8.699022,23.23313,14.00779,7.289092,7.161383,5.337561,11.25471,9.27439,9.542498,11.26269,9.288135,28.8199,40.16658,36.22316,28.98161,21.07182,37.52294,33.33341,34.08116,28.61012,29.4719,31.40212
732.2274,11.44349,8.590964,12.97394673,14.96574,4.480172,14.21046,20.29312,8.352407,8.044002,8.85312,4.465569,8.028685,8.433532,4.327111,9.928252,9.641829,2.750073,16.40809,17.76846,7.474322,11.00216,16.89786,19.48122,7.570768,26.46557,5.945313,24.31731,10.33513,5.698289,9.290256,5.806697,6.174312,9.800516,12.6171,14.29753,10.71689,27.05398,39.67411,32.71409,29.46734,21.1907,33.02928,32.28443,33.58419,30.97874,28.25655,32.86224
732.5841,10.40348,5.603222,13.03969843,12.53246,9.394567,11.76052,18.07221,10.48572,8.78621,5.919801,4.465163,7.900144,7.64893,-0.19699,10.25309,10.57662,3.646404,15.22756,21.82473,3.643129,17.71811,16.42344,16.49475,8.541092,24.37383,1.878041,22.94753,9.89923,4.903646,6.129646,5.278555,8.682962,6.841182,8.39033,12.2074,8.335065,25.28896,34.7534,30.8338,27.28108,20.60057,39.38959,33.85871,31.1014,33.73147,26.12954,27.9942
732.9407,10.07848,7.158876,14.58748375,13.99254,6.96853,10.29067,18.07205,9.023238,7.425679,0.291393,5.485385,11.62528,7.84546,4.327195,10.51287,9.70019,5.022079,14.73048,5.595476,7.349081,17.58835,13.93378,12.33891,9.122808,26.34332,3.755482,25.00156,7.845326,3.313383,3.936153,4.281902,7.718081,7.104002,9.0952,10.0493,11.07402,24.36988,37.95084,28.26524,31.16936,17.8852,37.52219,34.38314,39.17139,23.49087,26.43287,31.21963
733.2973,9.557917,4.171101,11.29517111,12.04534,7.030573,6.370443,17.35059,8.352549,11.38486,7.267124,4.975567,8.028659,10.98299,0.852502,6.619037,10.69329,2.750084,10.93918,7.695013,6.595066,19.82588,16.4228,13.89681,9.576009,27.26604,3.817493,25.4012,10.8334,4.108336,2.968513,7.097035,5.852237,5.985239,10.63184,8.565811,9.169242,26.13536,39.05761,28.7662,28.98208,15.70088,39.2144,35.95801,30.10836,41.79772,24.48825,30.0634
733.6539,7.477613,5.166802,12.00657264,13.99259,9.954837,10.29057,15.0099,4.938065,8.786509,3.515362,1.084693,8.028863,2.615304,-0.9179,7.917494,11.57001,6.456046,17.40251,9.863977,8.856226,24.87966,19.14989,14.93529,7.505785,24.80406,4.381032,24.31661,10.77071,2.584534,8.644469,6.275835,3.151442,8.221847,7.877563,15.30914,10.89526,23.59232,38.19646,28.2022,27.28061,22.31171,37.52259,30.70957,31.72241,48.52058,31.47601,30.42858
734.0104,11.44388,10.02238,11.29549983,9.612422,5.973191,7.35082,14.2893,8.168913,6.558408,-8.61856,6.506148,8.799681,9.480006,4.982563,7.65704,9.700315,4.185093,12.92808,10.4938,11.11651,18.29222,14.88151,14.93555,10.61126,22.83477,5.944995,25.45866,11.57991,5.168627,7.547886,9.970723,8.232396,5.854068,10.63125,13.96044,11.72866,28.18352,36.96684,29.26697,29.46706,19.30122,33.49595,34.38347,32.03228,18.69181,26.3723,33.95738
734.3669,8.517864,5.541021,11.23099497,14.47881,5.537703,7.411972,17.89126,6.705983,7.053786,-2.52169,8.546881,3.53321,5.753154,2.163699,9.084493,9.23261,2.630405,10.81504,4.549318,10.9914,14.51829,15.0001,16.49445,10.54658,23.81883,5.19442,22.20559,12.76275,2.849619,6.193938,2.99131,7.653764,8.09063,8.005689,11.3305,11.19286,24.2995,37.08995,28.20183,26.06558,18.53381,35.3639,39.1065,29.736,30.02273,24.42782,32.31393
734.7233,12.15915,5.602589,11.81164572,13.50548,5.973324,13.23045,15.42911,7.864402,8.043815,0.412212,1.913799,8.542675,9.413993,1.18003,6.618777,7.829879,2.15243,11.62203,5.2495,8.981689,17.64921,15.35544,16.75473,12.68144,20.37227,7.885171,21.00688,9.899133,6.758733,4.967738,2.522277,10.22588,8.616671,6.084684,10.04901,7.858879,23.73428,36.10609,29.32946,26.24745,15.99622,34.43011,33.85805,29.54883,32.70921,25.70361,34.62678
735.0796,10.07881,8.590602,12.52193962,13.99201,8.959232,9.310105,14.76996,10.7908,9.776588,2.404768,4.14614,7.001271,6.799274,2.426095,11.81017,9.758167,2.630608,14.6056,13.99115,8.856435,19.31589,18.20125,13.89651,6.534478,23.38813,4.38068,21.12034,8.280678,3.578191,7.096762,4.457546,7.13854,6.643424,4.931705,9.509292,7.859239,24.2986,36.72079,28.20165,28.49504,18.82934,35.36291,32.28355,31.59768,38.79033,23.09045,28.96762
735.436,11.44404,7.594729,10.39222103,14.47914,10.45284,10.7806,14.94957,10.05945,11.87992,9.671563,2.615399,5.331308,7.64916,-1.24572,6.295001,10.69329,3.10874,13.7355,5.107536,7.348768,31.53145,16.30396,13.37716,10.02876,22.34143,5.382641,23.63174,11.82879,7.288881,6.064642,7.155022,8.167772,9.735052,8.005514,9.509463,10.59718,21.89754,34.99829,28.70279,30.43893,16.46811,32.85379,29.13392,27.62426,28.99641,25.15616,30.24524
